,cluster,individual,value
19429,92,17,0
19430,92,18,0
19431,92,19,0
19432,92,20,9
19433,92,21,0
19434,92,22,0
19435,92,23,0
19436,92,24,0
19437,92,25,0
19438,92,26,7
19439,92,27,0
19440,92,28,0
19441,92,29,0
19442,92,30,0
19443,92,31,6
19444,92,32,0
19445,92,33,5
19446,92,34,0
19447,92,35,0
19448,92,36,0
19449,92,37,0
19450,92,38,0
19451,92,39,0
19452,92,40,0
19453,92,41,17
19454,92,42,0
19455,92,43,9
19456,92,44,0
19457,92,45,0
19458,92,46,0
19459,92,47,0
19460,92,48,6
19461,92,49,0
19462,92,50,0
19463,92,51,0
19464,92,52,0
19465,92,53,5
19466,92,54,7
19467,92,55,5
19468,92,56,0
19469,92,57,0
19470,92,58,0
19471,92,59,0
19472,92,60,2
19473,92,61,0
19474,92,62,0
19475,92,63,0
19476,92,64,0
19477,92,65,9
19478,92,66,10
19479,92,67,0
19480,92,68,0
19481,92,69,0
19482,92,70,0
19483,92,71,0
19484,92,72,0
19485,92,73,0
19486,92,74,0
19487,92,75,0
19488,92,76,0
19489,92,77,0
19490,92,78,5
19491,92,79,0
19492,92,80,0
19493,92,81,0
19494,92,82,0
19495,92,83,3
19496,92,84,0
19497,92,85,0
19498,92,86,0
19499,92,87,0
19500,92,88,0
19501,92,89,21
19502,92,90,0
19503,92,91,20
19504,92,92,0
19505,92,93,3
19506,92,94,9
19507,92,95,24
19508,92,96,0
19509,92,97,0
19510,92,98,0
19511,92,99,0
19512,92,100,0
19513,92,101,0
19514,92,102,0
19515,92,103,0
19516,92,104,0
19517,92,105,3
19518,92,106,0
19519,92,107,0
19520,92,108,0
19521,92,109,0
19522,92,110,0
19523,92,111,0
19524,92,112,0
19525,92,113,0
19526,92,114,0
19527,92,115,0
19528,92,116,0
19529,92,117,0
19530,92,118,0
19531,92,119,0
19532,92,120,0
19533,92,121,0
19534,92,122,19
19535,92,123,0
19536,92,124,0
19537,92,125,0
19538,92,126,0
19539,92,127,0
19540,92,128,0
19541,92,129,0
19542,92,130,0
19543,92,131,0
19544,92,132,0
19545,92,133,0
19546,92,134,0
19547,92,135,0
19548,92,136,0
19549,92,137,0
19550,92,138,0
19551,92,139,0
19552,92,140,0
19553,92,141,0
19554,92,142,0
19555,92,143,0
19556,92,144,0
19557,92,145,0
19558,92,146,0
19559,92,147,0
19560,92,148,0
19561,92,149,0
19562,92,150,0
19563,92,151,0
19564,92,152,0
19565,92,153,0
19566,92,154,0
19567,92,155,0
19568,92,156,0
19569,92,157,0
19570,92,158,0
19571,92,159,0
19572,92,160,0
19573,92,161,0
19574,92,162,12
19575,92,163,0
19576,92,164,7
19577,92,165,0
19578,92,166,0
19579,92,167,12
19580,92,168,0
19581,92,169,0
19582,92,170,0
19583,92,171,0
19584,92,172,0
19585,92,173,0
19586,92,174,0
19587,92,175,0
19588,92,176,17
19589,92,177,0
19590,92,178,0
19591,92,179,0
19592,92,180,0
19593,92,181,9
19594,92,182,0
19595,92,183,0
19596,92,184,0
19597,92,185,0
19598,92,186,0
19599,92,187,0
19600,92,188,4
19601,92,189,0
19602,92,190,0
19603,92,191,0
19604,92,192,0
19605,92,193,0
19606,92,194,0
19607,92,195,1
19608,92,196,0
19609,92,197,0
19610,92,198,0
19611,92,199,15
19612,92,200,0
19613,92,201,0
19614,92,202,0
19615,92,203,0
19616,92,204,0
19617,92,205,7
19618,92,206,0
19619,92,207,6
19620,92,208,0
19621,92,209,0
19622,92,210,0
19623,93,0,0
19624,93,1,0
19625,93,2,0
19626,93,3,0
19627,93,4,0
19628,93,5,0
19629,93,6,0
19630,93,7,0
19631,93,8,0
19632,93,9,0
19633,93,10,15
19634,93,11,0
19635,93,12,0
19636,93,13,0
19637,93,14,0
19638,93,15,0
19639,93,16,0
19640,93,17,0
19641,93,18,11
19642,93,19,0
19643,93,20,0
19644,93,21,0
19645,93,22,0
19646,93,23,3
19647,93,24,0
19648,93,25,0
19649,93,26,0
19650,93,27,0
19651,93,28,0
19652,93,29,4
19653,93,30,0
19654,93,31,0
19655,93,32,8
19656,93,33,0
19657,93,34,0
19658,93,35,0
19659,93,36,15
19660,93,37,0
19661,93,38,0
19662,93,39,0
19663,93,40,0
19664,93,41,0
19665,93,42,0
19666,93,43,0
19667,93,44,0
19668,93,45,0
19669,93,46,0
19670,93,47,0
19671,93,48,0
19672,93,49,15
19673,93,50,10
19674,93,51,0
19675,93,52,0
19676,93,53,0
19677,93,54,0
19678,93,55,0
19679,93,56,0
19680,93,57,0
19681,93,58,5
19682,93,59,0
19683,93,60,0
19684,93,61,8
19685,93,62,0
19686,93,63,0
19687,93,64,0
19688,93,65,0
19689,93,66,0
19690,93,67,0
19691,93,68,0
19692,93,69,0
19693,93,70,0
19694,93,71,0
19695,93,72,0
19696,93,73,0
19697,93,74,0
19698,93,75,15
19699,93,76,0
19700,93,77,15
19701,93,78,4
19702,93,79,0
19703,93,80,0
19704,93,81,12
19705,93,82,0
19706,93,83,11
19707,93,84,0
19708,93,85,0
19709,93,86,13
19710,93,87,0
19711,93,88,0
19712,93,89,0
19713,93,90,10
19714,93,91,0
19715,93,92,7
19716,93,93,5
19717,93,94,18
19718,93,95,14
19719,93,96,0
19720,93,97,0
19721,93,98,0
19722,93,99,0
19723,93,100,0
19724,93,101,0
19725,93,102,0
19726,93,103,0
19727,93,104,0
19728,93,105,0
19729,93,106,0
19730,93,107,0
19731,93,108,0
19732,93,109,0
19733,93,110,0
19734,93,111,0
19735,93,112,0
19736,93,113,12
19737,93,114,17
19738,93,115,0
19739,93,116,0
19740,93,117,0
19741,93,118,0
19742,93,119,0
19743,93,120,12
19744,93,121,0
19745,93,122,0
19746,93,123,0
19747,93,124,0
19748,93,125,11
19749,93,126,0
19750,93,127,0
19751,93,128,0
19752,93,129,0
19753,93,130,0
19754,93,131,0
19755,93,132,0
19756,93,133,0
19757,93,134,0
19758,93,135,9
19759,93,136,14
19760,93,137,0
19761,93,138,0
19762,93,139,0
19763,93,140,0
19764,93,141,0
19765,93,142,13
19766,93,143,0
19767,93,144,0
19768,93,145,0
19769,93,146,0
19770,93,147,13
19771,93,148,0
19772,93,149,0
19773,93,150,0
19774,93,151,2
19775,93,152,0
19776,93,153,0
19777,93,154,0
19778,93,155,0
19779,93,156,0
19780,93,157,0
19781,93,158,0
19782,93,159,11
19783,93,160,0
19784,93,161,0
19785,93,162,10
19786,93,163,0
19787,93,164,0
19788,93,165,22
19789,93,166,15
19790,93,167,0
19791,93,168,18
19792,93,169,0
19793,93,170,0
19794,93,171,0
19795,93,172,0
19796,93,173,0
19797,93,174,0
19798,93,175,0
19799,93,176,10
19800,93,177,0
19801,93,178,0
19802,93,179,21
19803,93,180,0
19804,93,181,0
19805,93,182,8
19806,93,183,0
19807,93,184,5
19808,93,185,0
19809,93,186,1
19810,93,187,0
19811,93,188,9
19812,93,189,12
19813,93,190,0
19814,93,191,0
19815,93,192,9
19816,93,193,0
19817,93,194,5
19818,93,195,0
19819,93,196,0
19820,93,197,0
19821,93,198,8
19822,93,199,0
19823,93,200,0
19824,93,201,0
19825,93,202,4
19826,93,203,0
19827,93,204,0
19828,93,205,9
19829,93,206,0
19830,93,207,0
19831,93,208,0
19832,93,209,0
19833,93,210,0
19834,94,0,0
19835,94,1,0
19836,94,2,14
19837,94,3,0
19838,94,4,19
19839,94,5,4
19840,94,6,0
19841,94,7,0
19842,94,8,0
19843,94,9,0
19844,94,10,0
19845,94,11,0
19846,94,12,0
19847,94,13,0
19848,94,14,1
19849,94,15,3
19850,94,16,0
19851,94,17,0
19852,94,18,0
19853,94,19,0
19854,94,20,0
19855,94,21,7
19856,94,22,0
19857,94,23,0
19858,94,24,0
19859,94,25,0
19860,94,26,0
19861,94,27,0
19862,94,28,23
19863,94,29,0
19864,94,30,15
19865,94,31,0
19866,94,32,0
19867,94,33,0
19868,94,34,0
19869,94,35,0
19870,94,36,0
19871,94,37,0
19872,94,38,0
19873,94,39,0
19874,94,40,0
19875,94,41,0
19876,94,42,10
19877,94,43,0
19878,94,44,0
19879,94,45,0
19880,94,46,7
19881,94,47,0
19882,94,48,0
19883,94,49,12
19884,94,50,14
19885,94,51,0
19886,94,52,0
19887,94,53,0
19888,94,54,0
19889,94,55,0
19890,94,56,0
19891,94,57,0
19892,94,58,0
19893,94,59,8
19894,94,60,0
19895,94,61,0
19896,94,62,0
19897,94,63,0
19898,94,64,0
19899,94,65,0
19900,94,66,0
19901,94,67,0
19902,94,68,0
19903,94,69,0
19904,94,70,14
19905,94,71,0
19906,94,72,0
19907,94,73,0
19908,94,74,0
19909,94,75,0
19910,94,76,0
19911,94,77,0
19912,94,78,0
19913,94,79,0
19914,94,80,0
19915,94,81,0
19916,94,82,0
19917,94,83,0
19918,94,84,0
19919,94,85,8
19920,94,86,0
19921,94,87,0
19922,94,88,0
19923,94,89,0
19924,94,90,17
19925,94,91,0
19926,94,92,0
19927,94,93,0
19928,94,94,0
19929,94,95,0
19930,94,96,0
19931,94,97,0
19932,94,98,0
19933,94,99,0
19934,94,100,0
19935,94,101,0
19936,94,102,0
19937,94,103,0
19938,94,104,0
19939,94,105,11
19940,94,106,0
19941,94,107,0
19942,94,108,0
19943,94,109,14
19944,94,110,8
19945,94,111,0
19946,94,112,0
19947,94,113,0
19948,94,114,0
19949,94,115,0
19950,94,116,0
19951,94,117,0
19952,94,118,15
19953,94,119,0
19954,94,120,0
19955,94,121,0
19956,94,122,10
19957,94,123,0
19958,94,124,0
19959,94,125,0
19960,94,126,19
19961,94,127,6
19962,94,128,23
19963,94,129,0
19964,94,130,19
19965,94,131,0
19966,94,132,0
19967,94,133,0
19968,94,134,0
19969,94,135,0
19970,94,136,0
19971,94,137,0
19972,94,138,0
19973,94,139,0
19974,94,140,0
19975,94,141,0
19976,94,142,0
19977,94,143,0
19978,94,144,0
19979,94,145,14
19980,94,146,0
19981,94,147,0
19982,94,148,0
19983,94,149,15
19984,94,150,0
19985,94,151,15
19986,94,152,0
19987,94,153,0
19988,94,154,0
19989,94,155,0
19990,94,156,26
19991,94,157,3
19992,94,158,0
19993,94,159,0
19994,94,160,0
19995,94,161,0
19996,94,162,15
19997,94,163,11
19998,94,164,0
19999,94,165,0
20000,94,166,0
20001,94,167,0
20002,94,168,0
20003,94,169,0
20004,94,170,0
20005,94,171,0
20006,94,172,0
20007,94,173,0
20008,94,174,8
20009,94,175,0
20010,94,176,0
20011,94,177,0
20012,94,178,0
20013,94,179,0
20014,94,180,0
20015,94,181,8
20016,94,182,0
20017,94,183,0
20018,94,184,0
20019,94,185,0
20020,94,186,0
20021,94,187,0
20022,94,188,0
20023,94,189,0
20024,94,190,0
20025,94,191,0
20026,94,192,0
20027,94,193,0
20028,94,194,0
20029,94,195,0
20030,94,196,0
20031,94,197,0
20032,94,198,0
20033,94,199,0
20034,94,200,13
20035,94,201,0
20036,94,202,0
20037,94,203,0
20038,94,204,0
20039,94,205,0
20040,94,206,0
20041,94,207,0
20042,94,208,0
20043,94,209,0
20044,94,210,0
20045,95,0,19
20046,95,1,0
20047,95,2,0
20048,95,3,0
20049,95,4,0
20050,95,5,0
20051,95,6,0
20052,95,7,18
20053,95,8,0
20054,95,9,0
20055,95,10,7
20056,95,11,0
20057,95,12,0
20058,95,13,9
20059,95,14,0
20060,95,15,0
20061,95,16,0
20062,95,17,0
20063,95,18,0
20064,95,19,0
20065,95,20,22
20066,95,21,16
20067,95,22,0
20068,95,23,11
20069,95,24,0
20070,95,25,0
20071,95,26,0
20072,95,27,12
20073,95,28,0
20074,95,29,0
20075,95,30,0
20076,95,31,0
20077,95,32,0
20078,95,33,0
20079,95,34,0
20080,95,35,16
20081,95,36,0
20082,95,37,0
20083,95,38,18
20084,95,39,0
20085,95,40,0
20086,95,41,6
20087,95,42,0
20088,95,43,0
20089,95,44,0
20090,95,45,0
20091,95,46,15
20092,95,47,25
20093,95,48,0
20094,95,49,0
20095,95,50,0
20096,95,51,0
20097,95,52,0
20098,95,53,0
20099,95,54,10
20100,95,55,0
20101,95,56,0
20102,95,57,0
20103,95,58,13
20104,95,59,0
20105,95,60,0
20106,95,61,3
20107,95,62,0
20108,95,63,3
20109,95,64,0
20110,95,65,5
20111,95,66,0
20112,95,67,0
20113,95,68,0
20114,95,69,9
20115,95,70,0
20116,95,71,0
20117,95,72,0
20118,95,73,0
20119,95,74,0
20120,95,75,0
20121,95,76,0
20122,95,77,0
20123,95,78,0
20124,95,79,4
20125,95,80,0
20126,95,81,0
20127,95,82,0
20128,95,83,0
20129,95,84,6
20130,95,85,0
20131,95,86,0
20132,95,87,0
20133,95,88,0
20134,95,89,0
20135,95,90,0
20136,95,91,0
20137,95,92,0
20138,95,93,0
20139,95,94,0
20140,95,95,0
20141,95,96,0
20142,95,97,10
20143,95,98,0
20144,95,99,16
20145,95,100,0
20146,95,101,0
20147,95,102,0
20148,95,103,6
20149,95,104,0
20150,95,105,0
20151,95,106,0
20152,95,107,0
20153,95,108,0
20154,95,109,0
20155,95,110,0
20156,95,111,0
20157,95,112,0
20158,95,113,0
20159,95,114,11
20160,95,115,1
20161,95,116,0
20162,95,117,0
20163,95,118,0
20164,95,119,0
20165,95,120,0
20166,95,121,0
20167,95,122,0
20168,95,123,0
20169,95,124,0
20170,95,125,0
20171,95,126,0
20172,95,127,0
20173,95,128,20
20174,95,129,0
20175,95,130,3
20176,95,131,0
20177,95,132,0
20178,95,133,0
20179,95,134,0
20180,95,135,0
20181,95,136,18
20182,95,137,0
20183,95,138,0
20184,95,139,0
20185,95,140,0
20186,95,141,0
20187,95,142,0
20188,95,143,0
20189,95,144,0
20190,95,145,12
20191,95,146,8
20192,95,147,0
20193,95,148,9
20194,95,149,0
20195,95,150,0
20196,95,151,7
20197,95,152,0
20198,95,153,0
20199,95,154,0
20200,95,155,0
20201,95,156,0
20202,95,157,0
20203,95,158,8
20204,95,159,6
20205,95,160,18
20206,95,161,0
20207,95,162,0
20208,95,163,0
20209,95,164,0
20210,95,165,0
20211,95,166,7
20212,95,167,0
20213,95,168,0
20214,95,169,0
20215,95,170,5
20216,95,171,0
20217,95,172,0
20218,95,173,0
20219,95,174,0
20220,95,175,0
20221,95,176,0
20222,95,177,0
20223,95,178,0
20224,95,179,0
20225,95,180,0
20226,95,181,0
20227,95,182,0
20228,95,183,0
20229,95,184,0
20230,95,185,0
20231,95,186,0
20232,95,187,9
20233,95,188,10
20234,95,189,0
20235,95,190,0
20236,95,191,0
20237,95,192,0
20238,95,193,0
20239,95,194,2
20240,95,195,0
20241,95,196,17
20242,95,197,2
20243,95,198,3
20244,95,199,0
20245,95,200,0
20246,95,201,0
20247,95,202,0
20248,95,203,0
20249,95,204,0
20250,95,205,0
20251,95,206,21
20252,95,207,0
20253,95,208,0
20254,95,209,0
20255,95,210,0
20256,96,0,0
20257,96,1,0
20258,96,2,0
20259,96,3,8
20260,96,4,0
20261,96,5,0
20262,96,6,0
20263,96,7,0
20264,96,8,0
20265,96,9,0
20266,96,10,0
20267,96,11,0
20268,96,12,0
20269,96,13,0
20270,96,14,0
20271,96,15,0
20272,96,16,0
20273,96,17,0
20274,96,18,0
20275,96,19,0
20276,96,20,0
20277,96,21,0
20278,96,22,0
20279,96,23,7
20280,96,24,0
20281,96,25,0
20282,96,26,0
20283,96,27,0
20284,96,28,0
20285,96,29,21
20286,96,30,0
20287,96,31,8
20288,96,32,0
20289,96,33,0
20290,96,34,3
20291,96,35,11
20292,96,36,5
20293,96,37,0
20294,96,38,0
20295,96,39,0
20296,96,40,18
20297,96,41,0
20298,96,42,0
20299,96,43,16
20300,96,44,26
20301,96,45,25
20302,96,46,0
20303,96,47,5
20304,96,48,11
20305,96,49,0
20306,96,50,0
20307,96,51,0
20308,96,52,0
20309,96,53,0
20310,96,54,0
20311,96,55,0
20312,96,56,0
20313,96,57,0
20314,96,58,0
20315,96,59,0
20316,96,60,0
20317,96,61,0
20318,96,62,13
20319,96,63,14
20320,96,64,0
20321,96,65,0
20322,96,66,0
20323,96,67,0
20324,96,68,0
20325,96,69,0
20326,96,70,0
20327,96,71,0
20328,96,72,0
20329,96,73,0
20330,96,74,0
20331,96,75,0
20332,96,76,0
20333,96,77,11
20334,96,78,0
20335,96,79,0
20336,96,80,29
20337,96,81,0
20338,96,82,0
20339,96,83,0
20340,96,84,0
20341,96,85,0
20342,96,86,0
20343,96,87,0
20344,96,88,0
20345,96,89,0
20346,96,90,0
20347,96,91,0
20348,96,92,0
20349,96,93,0
20350,96,94,1
20351,96,95,0
20352,96,96,4
20353,96,97,0
20354,96,98,0
20355,96,99,0
20356,96,100,0
20357,96,101,0
20358,96,102,0
20359,96,103,8
20360,96,104,0
20361,96,105,10
20362,96,106,0
20363,96,107,0
20364,96,108,10
20365,96,109,0
20366,96,110,0
20367,96,111,0
20368,96,112,0
20369,96,113,0
20370,96,114,0
20371,96,115,16
20372,96,116,0
20373,96,117,0
20374,96,118,0
20375,96,119,0
20376,96,120,0
20377,96,121,0
20378,96,122,0
20379,96,123,1
20380,96,124,0
20381,96,125,0
20382,96,126,0
20383,96,127,0
20384,96,128,0
20385,96,129,0
20386,96,130,11
20387,96,131,0
20388,96,132,0
20389,96,133,2
20390,96,134,0
20391,96,135,0
20392,96,136,13
20393,96,137,0
20394,96,138,0
20395,96,139,0
20396,96,140,0
20397,96,141,0
20398,96,142,0
20399,96,143,0
20400,96,144,0
20401,96,145,0
20402,96,146,0
20403,96,147,0
20404,96,148,0
20405,96,149,0
20406,96,150,0
20407,96,151,0
20408,96,152,5
20409,96,153,0
20410,96,154,0
20411,96,155,0
20412,96,156,0
20413,96,157,0
20414,96,158,0
20415,96,159,0
20416,96,160,0
20417,96,161,0
20418,96,162,0
20419,96,163,0
20420,96,164,0
20421,96,165,0
20422,96,166,0
20423,96,167,0
20424,96,168,0
20425,96,169,0
20426,96,170,0
20427,96,171,0
20428,96,172,0
20429,96,173,11
20430,96,174,0
20431,96,175,8
20432,96,176,0
20433,96,177,0
20434,96,178,9
20435,96,179,0
20436,96,180,0
20437,96,181,0
20438,96,182,0
20439,96,183,10
20440,96,184,0
20441,96,185,0
20442,96,186,0
20443,96,187,0
20444,96,188,0
20445,96,189,0
20446,96,190,14
20447,96,191,9
20448,96,192,0
20449,96,193,0
20450,96,194,0
20451,96,195,0
20452,96,196,0
20453,96,197,0
20454,96,198,0
20455,96,199,0
20456,96,200,0
20457,96,201,0
20458,96,202,0
20459,96,203,9
20460,96,204,0
20461,96,205,0
20462,96,206,18
20463,96,207,0
20464,96,208,0
20465,96,209,0
20466,96,210,0
20467,97,0,0
20468,97,1,0
20469,97,2,0
20470,97,3,0
20471,97,4,0
20472,97,5,0
20473,97,6,0
20474,97,7,0
20475,97,8,0
20476,97,9,0
20477,97,10,0
20478,97,11,5
20479,97,12,18
20480,97,13,6
20481,97,14,0
20482,97,15,0
20483,97,16,18
20484,97,17,0
20485,97,18,9
20486,97,19,0
20487,97,20,0
20488,97,21,0
20489,97,22,0
20490,97,23,0
20491,97,24,0
20492,97,25,0
20493,97,26,0
20494,97,27,0
20495,97,28,0
20496,97,29,0
20497,97,30,0
20498,97,31,0
20499,97,32,0
20500,97,33,7
20501,97,34,0
20502,97,35,0
20503,97,36,0
20504,97,37,0
20505,97,38,0
20506,97,39,0
20507,97,40,0
20508,97,41,0
20509,97,42,0
20510,97,43,0
20511,97,44,0
20512,97,45,0
20513,97,46,0
20514,97,47,0
20515,97,48,0
20516,97,49,22
20517,97,50,15
20518,97,51,0
20519,97,52,0
20520,97,53,0
20521,97,54,0
20522,97,55,0
20523,97,56,0
20524,97,57,0
20525,97,58,21
20526,97,59,0
20527,97,60,0
20528,97,61,6
20529,97,62,0
20530,97,63,0
20531,97,64,0
20532,97,65,0
20533,97,66,0
20534,97,67,0
20535,97,68,0
20536,97,69,0
20537,97,70,0
20538,97,71,16
20539,97,72,0
20540,97,73,0
20541,97,74,0
20542,97,75,0
20543,97,76,0
20544,97,77,0
20545,97,78,0
20546,97,79,0
20547,97,80,0
20548,97,81,0
20549,97,82,0
20550,97,83,0
20551,97,84,0
20552,97,85,6
20553,97,86,0
20554,97,87,0
20555,97,88,0
20556,97,89,0
20557,97,90,0
20558,97,91,0
20559,97,92,0
20560,97,93,6
20561,97,94,0
20562,97,95,0
20563,97,96,7
20564,97,97,0
20565,97,98,0
20566,97,99,0
20567,97,100,0
20568,97,101,0
20569,97,102,0
20570,97,103,0
20571,97,104,5
20572,97,105,0
20573,97,106,24
20574,97,107,0
20575,97,108,0
20576,97,109,2
20577,97,110,7
20578,97,111,0
20579,97,112,0
20580,97,113,3
20581,97,114,0
20582,97,115,0
20583,97,116,0
20584,97,117,0
20585,97,118,0
20586,97,119,0
20587,97,120,0
20588,97,121,0
20589,97,122,0
20590,97,123,0
20591,97,124,16
20592,97,125,0
20593,97,126,14
20594,97,127,0
20595,97,128,0
20596,97,129,0
20597,97,130,0
20598,97,131,11
20599,97,132,0
20600,97,133,0
20601,97,134,0
20602,97,135,0
20603,97,136,0
20604,97,137,0
20605,97,138,0
20606,97,139,0
20607,97,140,22
20608,97,141,0
20609,97,142,0
20610,97,143,0
20611,97,144,1
20612,97,145,0
20613,97,146,11
20614,97,147,0
20615,97,148,0
20616,97,149,0
20617,97,150,0
20618,97,151,0
20619,97,152,0
20620,97,153,0
20621,97,154,0
20622,97,155,0
20623,97,156,0
20624,97,157,0
20625,97,158,0
20626,97,159,26
20627,97,160,0
20628,97,161,0
20629,97,162,0
20630,97,163,0
20631,97,164,0
20632,97,165,18
20633,97,166,0
20634,97,167,0
20635,97,168,0
20636,97,169,0
20637,97,170,0
20638,97,171,14
20639,97,172,0
20640,97,173,0
20641,97,174,0
20642,97,175,0
20643,97,176,19
20644,97,177,0
20645,97,178,0
20646,97,179,0
20647,97,180,0
20648,97,181,4
20649,97,182,6
20650,97,183,0
20651,97,184,3
20652,97,185,0
20653,97,186,0
20654,97,187,0
20655,97,188,0
20656,97,189,0
20657,97,190,0
20658,97,191,0
20659,97,192,7
20660,97,193,16
20661,97,194,0
20662,97,195,0
20663,97,196,17
20664,97,197,0
20665,97,198,0
20666,97,199,0
20667,97,200,0
20668,97,201,0
20669,97,202,0
20670,97,203,21
20671,97,204,0
20672,97,205,0
20673,97,206,0
20674,97,207,0
20675,97,208,0
20676,97,209,24
20677,97,210,0
20678,98,0,0
20679,98,1,0
20680,98,2,0
20681,98,3,0
20682,98,4,8
20683,98,5,0
20684,98,6,0
20685,98,7,0
20686,98,8,0
20687,98,9,0
20688,98,10,0
20689,98,11,0
20690,98,12,12
20691,98,13,0
20692,98,14,0
20693,98,15,0
20694,98,16,0
20695,98,17,0
20696,98,18,3
20697,98,19,0
20698,98,20,0
20699,98,21,0
20700,98,22,0
20701,98,23,0
20702,98,24,0
20703,98,25,0
20704,98,26,6
20705,98,27,0
20706,98,28,0
20707,98,29,0
20708,98,30,0
20709,98,31,0
20710,98,32,0
20711,98,33,0
20712,98,34,0
20713,98,35,0
20714,98,36,11
20715,98,37,11
20716,98,38,0
20717,98,39,0
20718,98,40,4
20719,98,41,0
20720,98,42,0
20721,98,43,0
20722,98,44,0
20723,98,45,17
20724,98,46,0
20725,98,47,0
20726,98,48,11
20727,98,49,0
20728,98,50,0
20729,98,51,0
20730,98,52,0
20731,98,53,0
20732,98,54,0
20733,98,55,0
20734,98,56,15
20735,98,57,0
20736,98,58,0
20737,98,59,26
20738,98,60,0
20739,98,61,5
20740,98,62,12
20741,98,63,0
20742,98,64,14
20743,98,65,20
20744,98,66,0
20745,98,67,0
20746,98,68,0
20747,98,69,0
20748,98,70,0
20749,98,71,0
20750,98,72,2
20751,98,73,0
20752,98,74,0
20753,98,75,0
20754,98,76,0
20755,98,77,0
20756,98,78,0
20757,98,79,8
20758,98,80,0
20759,98,81,0
20760,98,82,0
20761,98,83,0
20762,98,84,0
20763,98,85,0
20764,98,86,0
20765,98,87,0
20766,98,88,10
20767,98,89,8
20768,98,90,0
20769,98,91,7
20770,98,92,0
20771,98,93,0
20772,98,94,0
20773,98,95,0
20774,98,96,0
20775,98,97,0
20776,98,98,0
20777,98,99,0
20778,98,100,1
20779,98,101,0
20780,98,102,0
20781,98,103,0
20782,98,104,0
20783,98,105,0
20784,98,106,0
20785,98,107,0
20786,98,108,4
20787,98,109,0
20788,98,110,0
20789,98,111,3
20790,98,112,0
20791,98,113,0
20792,98,114,0
20793,98,115,17
20794,98,116,10
20795,98,117,0
20796,98,118,0
20797,98,119,0
20798,98,120,0
20799,98,121,0
20800,98,122,8
20801,98,123,0
20802,98,124,0
20803,98,125,0
20804,98,126,0
20805,98,127,0
20806,98,128,0
20807,98,129,0
20808,98,130,0
20809,98,131,0
20810,98,132,0
20811,98,133,0
20812,98,134,0
20813,98,135,4
20814,98,136,0
20815,98,137,0
20816,98,138,0
20817,98,139,0
20818,98,140,0
20819,98,141,0
20820,98,142,0
20821,98,143,0
20822,98,144,0
20823,98,145,0
20824,98,146,6
20825,98,147,0
20826,98,148,0
20827,98,149,0
20828,98,150,0
20829,98,151,0
20830,98,152,0
20831,98,153,0
20832,98,154,0
20833,98,155,0
20834,98,156,10
20835,98,157,0
20836,98,158,0
20837,98,159,0
20838,98,160,0
20839,98,161,0
20840,98,162,0
20841,98,163,0
20842,98,164,0
20843,98,165,19
20844,98,166,0
20845,98,167,0
20846,98,168,0
20847,98,169,0
20848,98,170,0
20849,98,171,0
20850,98,172,0
20851,98,173,0
20852,98,174,10
20853,98,175,0
20854,98,176,11
20855,98,177,3
20856,98,178,0
20857,98,179,0
20858,98,180,0
20859,98,181,0
20860,98,182,0
20861,98,183,0
20862,98,184,0
20863,98,185,0
20864,98,186,0
20865,98,187,1
20866,98,188,0
20867,98,189,0
20868,98,190,0
20869,98,191,17
20870,98,192,0
20871,98,193,10
20872,98,194,0
20873,98,195,0
20874,98,196,0
20875,98,197,0
20876,98,198,5
20877,98,199,0
20878,98,200,12
20879,98,201,0
20880,98,202,0
20881,98,203,0
20882,98,204,0
20883,98,205,22
20884,98,206,0
20885,98,207,0
20886,98,208,0
20887,98,209,8
20888,98,210,0
20889,99,0,15
20890,99,1,0
20891,99,2,0
20892,99,3,0
20893,99,4,0
20894,99,5,0
20895,99,6,0
20896,99,7,0
20897,99,8,0
20898,99,9,0
20899,99,10,0
20900,99,11,2
20901,99,12,0
20902,99,13,0
20903,99,14,0
20904,99,15,0
20905,99,16,0
20906,99,17,0
20907,99,18,0
20908,99,19,0
20909,99,20,12
20910,99,21,0
20911,99,22,0
20912,99,23,0
20913,99,24,0
20914,99,25,0
20915,99,26,0
20916,99,27,0
20917,99,28,8
20918,99,29,0
20919,99,30,0
20920,99,31,0
20921,99,32,0
20922,99,33,0
20923,99,34,0
20924,99,35,0
20925,99,36,0
20926,99,37,0
20927,99,38,0
20928,99,39,0
20929,99,40,0
20930,99,41,0
20931,99,42,0
20932,99,43,10
20933,99,44,0
20934,99,45,0
20935,99,46,0
20936,99,47,0
20937,99,48,0
20938,99,49,0
20939,99,50,0
20940,99,51,0
20941,99,52,0
20942,99,53,0
20943,99,54,0
20944,99,55,3
20945,99,56,0
20946,99,57,0
20947,99,58,0
20948,99,59,0
20949,99,60,0
20950,99,61,0
20951,99,62,0
20952,99,63,0
20953,99,64,0
20954,99,65,0
20955,99,66,0
20956,99,67,0
20957,99,68,0
20958,99,69,0
20959,99,70,0
20960,99,71,0
20961,99,72,0
20962,99,73,0
20963,99,74,0
